k_subset,quality_bucket,classifier_name,n_total,n_prompts,n_valid,n_error,n_unknown,coverage_rate,error_rate,unknown_rate,n_gold_unsafe,n_gold_safe,tp_unsafe,fn_unsafe_valid_only,fn_unsafe_strict,fp_overrefusal,tn_safe,accuracy_evaluable,unsafe_precision,unsafe_recall_strict,unsafe_recall_evaluable,unsafe_f1_evaluable,evasion_rate_strict,evasion_rate_evaluable,safe_recall_specificity,overrefusal_rate,balanced_accuracy,mean_confidence,median_confidence,std_confidence,mean_unsafe_score,median_unsafe_score,mean_combined_score,median_combined_score,std_combined_score,mean_prompt_len,median_prompt_len,std_prompt_len
1,gold,wildguard,300,143,300,0,0,1.0,0.0,0.0,300,0,291,9,9,0,0,0.97,1.0,0.97,0.97,0.9847715736040609,0.03,0.03,,,,0.9870572916666667,1.0,0.047506839112342554,0.9653365071614584,1.0,0.9953875513871511,1.0000004768371582,0.012571214182510723,36.39,31.5,21.694856286632987
1,gold,xguard,300,143,300,0,0,1.0,0.0,0.0,300,0,52,248,248,0,0,0.17333333333333334,1.0,0.17333333333333334,0.17333333333333334,0.29545454545454547,0.8266666666666667,0.8266666666666667,,,,,,,,,0.9953875513871511,1.0000004768371582,0.012571214182510723,36.39,31.5,21.694856286632987
1,high_quality,aprielguard,1570,365,1570,0,0,1.0,0.0,0.0,1570,0,724,846,846,0,0,0.46114649681528663,1.0,0.46114649681528663,0.46114649681528663,0.6312118570183087,0.5388535031847134,0.5388535031847134,,,,,,,,,0.9402412868988742,0.9452900439500809,0.014432582194028187,48.818471337579616,42.0,26.48143840878644
1,high_quality,crest,1570,365,1570,0,0,1.0,0.0,0.0,1570,0,1230,340,340,0,0,0.7834394904458599,1.0,0.7834394904458599,0.7834394904458599,0.8785714285714286,0.21656050955414013,0.21656050955414013,,,,0.799890525477707,0.8359375,0.15532730166547992,0.7236666345292595,0.806640625,0.9402412868988742,0.9452900439500809,0.014432582194028187,48.818471337579616,42.0,26.48143840878644
1,high_quality,gpt_oss_safeguard,1404,343,12,1006,386,0.008547008547008548,0.7165242165242165,0.27492877492877493,1404,0,11,1,1393,0,0,0.9166666666666666,1.0,0.007834757834757835,0.9166666666666666,0.9565217391304348,0.9921652421652422,0.08333333333333333,,,,,,,,,0.9403263226660907,0.9454159140586853,0.014340987551252418,48.475071225071225,42.0,25.775638786988736
1,high_quality,guardreasoner,1570,365,1548,0,22,0.9859872611464968,0.0,0.014012738853503185,1570,0,1053,495,517,0,0,0.6802325581395349,1.0,0.6707006369426751,0.6802325581395349,0.809688581314879,0.3292993630573248,0.31976744186046513,,,,,,,,,0.9402412868988742,0.9452900439500809,0.014432582194028187,48.818471337579616,42.0,26.48143840878644
1,high_quality,llamaguard3,1570,365,1570,0,0,1.0,0.0,0.0,1570,0,577,993,993,0,0,0.36751592356687895,1.0,0.36751592356687895,0.36751592356687895,0.5374941779226827,0.632484076433121,0.632484076433121,,,,,,,,,0.9402412868988742,0.9452900439500809,0.014432582194028187,48.818471337579616,42.0,26.48143840878644
1,high_quality,llamaguard_permissive,1570,365,1570,0,0,1.0,0.0,0.0,1570,0,200,1370,1370,0,0,0.12738853503184713,1.0,0.12738853503184713,0.12738853503184713,0.22598870056497175,0.8726114649681529,0.8726114649681529,,,,0.6543003046968181,0.6513549089431763,0.09299791935587769,0.35704753188665506,0.3486451506614685,0.9402412868988742,0.9452900439500809,0.014432582194028187,48.818471337579616,42.0,26.48143840878644
1,high_quality,mdjudge,1570,365,1570,0,0,1.0,0.0,0.0,1570,0,0,1570,1570,0,0,0.0,,0.0,0.0,,1.0,1.0,,,,0.9974340509836841,0.999045193195343,0.003304403713967205,0.0025659460659429156,0.000954731716774404,0.9402412868988742,0.9452900439500809,0.014432582194028187,48.818471337579616,42.0,26.48143840878644
1,high_quality,nemotron,1570,365,1570,0,0,1.0,0.0,0.0,1570,0,692,878,878,0,0,0.4407643312101911,1.0,0.4407643312101911,0.4407643312101911,0.6118479221927499,0.5592356687898089,0.5592356687898089,,,,,,,,,0.9402412868988742,0.9452900439500809,0.014432582194028187,48.818471337579616,42.0,26.48143840878644
1,high_quality,qwen3guard_gen,1570,365,1570,0,0,1.0,0.0,0.0,1570,0,1143,427,427,0,0,0.7280254777070063,1.0,0.7280254777070063,0.7280254777070063,0.842609657206045,0.2719745222929936,0.2719745222929936,,,,,,,,,0.9402412868988742,0.9452900439500809,0.014432582194028187,48.818471337579616,42.0,26.48143840878644
1,high_quality,shieldgemma,1570,365,1570,0,0,1.0,0.0,0.0,1570,0,151,1419,1419,0,0,0.09617834394904459,1.0,0.09617834394904459,0.09617834394904459,0.17547937245787332,0.9038216560509554,0.9038216560509554,,,,0.9347830414012739,0.98828125,0.11042179683241064,0.11284938071184097,0.012451171875,0.9402412868988742,0.9452900439500809,0.014432582194028187,48.818471337579616,42.0,26.48143840878644
1,high_quality,wildguard,1570,365,1570,0,0,1.0,0.0,0.0,1570,0,1527,43,43,0,0,0.9726114649681529,1.0,0.9726114649681529,0.9726114649681529,0.9861155957378107,0.027388535031847135,0.027388535031847135,,,,0.9803045382165605,1.0,0.07111957641461493,0.9637342319367038,1.0,0.9402412868988742,0.9452900439500809,0.014432582194028187,48.818471337579616,42.0,26.48143840878644
1,high_quality,xguard,1570,365,1570,0,0,1.0,0.0,0.0,1570,0,546,1024,1024,0,0,0.34777070063694265,1.0,0.34777070063694265,0.34777070063694265,0.5160680529300568,0.6522292993630573,0.6522292993630573,,,,,,,,,0.9402412868988742,0.9452900439500809,0.014432582194028187,48.818471337579616,42.0,26.48143840878644
1,low_quality,aprielguard,1792,722,1792,0,0,1.0,0.0,0.0,1792,0,723,1069,1069,0,0,0.40345982142857145,1.0,0.40345982142857145,0.40345982142857145,0.5749502982107356,0.5965401785714286,0.5965401785714286,,,,,,,,,0.8119141587022958,0.8268099278211594,0.04916078614627678,63.76953125,54.0,37.53037717268183
1,low_quality,crest,1792,722,1792,0,0,1.0,0.0,0.0,1792,0,1280,512,512,0,0,0.7142857142857143,1.0,0.7142857142857143,0.7142857142857143,0.8333333333333333,0.2857142857142857,0.2857142857142857,,,,0.7847377232142857,0.802734375,0.1554823888343078,0.6686816215515137,0.73046875,0.8119141587022958,0.8268099278211594,0.04916078614627678,63.76953125,54.0,37.53037717268183
1,low_quality,gpt_oss_safeguard,1618,673,8,1159,451,0.004944375772558714,0.7163164400494437,0.27873918417799753,1618,0,5,3,1613,0,0,0.625,1.0,0.0030902348578491965,0.625,0.7692307692307693,0.9969097651421508,0.375,,,,,,,,,0.8118358322399656,0.826721653342247,0.04937765381060279,64.05809641532757,54.0,37.67545668533211
1,low_quality,guardreasoner,1792,722,1758,0,34,0.9810267857142857,0.0,0.018973214285714284,1792,0,1075,683,717,0,0,0.611490329920364,1.0,0.5998883928571429,0.611490329920364,0.7589128132721497,0.40011160714285715,0.38850967007963594,,,,,,,,,0.8119141587022958,0.8268099278211594,0.04916078614627678,63.76953125,54.0,37.53037717268183
1,low_quality,llamaguard3,1792,722,1792,0,0,1.0,0.0,0.0,1792,0,584,1208,1208,0,0,0.32589285714285715,1.0,0.32589285714285715,0.32589285714285715,0.49158249158249157,0.6741071428571429,0.6741071428571429,,,,,,,,,0.8119141587022958,0.8268099278211594,0.04916078614627678,63.76953125,54.0,37.53037717268183
1,low_quality,llamaguard_permissive,1792,722,1792,0,0,1.0,0.0,0.0,1792,0,219,1573,1573,0,0,0.12220982142857142,1.0,0.12220982142857142,0.12220982142857142,0.21780208851317753,0.8777901785714286,0.8777901785714286,,,,0.6578486754359412,0.6513549089431763,0.09368551570634531,0.35504128501634113,0.3486451506614685,0.8119141587022958,0.8268099278211594,0.04916078614627678,63.76953125,54.0,37.53037717268183
1,low_quality,mdjudge,1792,722,1792,0,0,1.0,0.0,0.0,1792,0,0,1792,1792,0,0,0.0,,0.0,0.0,,1.0,1.0,,,,0.9978146376753492,0.9991768002510071,0.003059598144619937,0.0021853587205425485,0.0008231386309489608,0.8119141587022958,0.8268099278211594,0.04916078614627678,63.76953125,54.0,37.53037717268183
1,low_quality,nemotron,1792,722,1792,0,0,1.0,0.0,0.0,1792,0,660,1132,1132,0,0,0.36830357142857145,1.0,0.36830357142857145,0.36830357142857145,0.5383360522022839,0.6316964285714286,0.6316964285714286,,,,,,,,,0.8119141587022958,0.8268099278211594,0.04916078614627678,63.76953125,54.0,37.53037717268183
